,Convocatoria,Provincia,Municipio,Censo,Abstención,tam,AA,Ciudadanos,IU-SUMAR,Otro,PA,PARTIDOS LOCALES,PODEMOS,PP,PSOE,VOX
5190,2004,Málaga,BURGO (EL),1676,389,Pequeña,0,0,191,2,70,0,0,142,882,0
5191,2004,Málaga,CAMPILLOS,6194,842,Pequeña,0,0,1072,0,226,0,0,1304,2746,4
5192,2004,Málaga,CANILLAS DE ACEITUNO,1483,514,Pequeña,0,0,21,1,98,0,0,184,663,2
5193,2004,Málaga,CANILLAS DE ALBAIDA,486,99,Pequeña,0,0,12,0,29,0,0,155,190,1
5194,2004,Málaga,CARRATRACA,692,133,Pequeña,0,0,91,1,11,0,0,112,343,1
5195,2004,Málaga,CARTAJIMA,218,55,Pequeña,0,0,1,0,21,0,0,82,59,0
5196,2004,Málaga,CARTAMA,11546,3547,Pequeña,0,0,372,6,467,0,0,2053,5097,4
5197,2004,Málaga,CASABERMEJA,2510,607,Pequeña,0,0,627,2,46,0,0,350,878,0
5198,2004,Málaga,CASARABONELA,1964,451,Pequeña,0,0,51,4,59,0,0,440,959,0
5199,2004,Málaga,CASARES,2408,657,Pequeña,0,0,390,0,158,0,0,289,913,1
5200,2004,Málaga,CAÑETE LA REAL,1749,292,Pequeña,0,0,287,0,25,0,0,292,852,1
5201,2004,Málaga,COIN,14007,4831,Pequeña,0,0,490,8,1716,0,0,2435,4525,2
5202,2004,Málaga,COLMENAR,2498,679,Pequeña,0,0,191,2,100,0,0,404,1122,0
5203,2004,Málaga,COMARES,988,259,Pequeña,0,0,20,0,10,0,0,292,407,0
5204,2004,Málaga,COMPETA,1744,445,Pequeña,0,0,39,0,162,0,0,400,698,0
5205,2004,Málaga,CORTES DE LA FRONTERA,2810,526,Pequeña,0,0,190,4,126,0,0,427,1537,0
5206,2004,Málaga,CUEVAS BAJAS,1186,160,Pequeña,0,0,162,0,70,0,0,139,655,0
5207,2004,Málaga,CUEVAS DE SAN MARCOS,3171,620,Pequeña,0,0,212,0,328,0,0,497,1514,0
5208,2004,Málaga,CUEVAS DEL BECERRO,1548,241,Pequeña,0,0,380,0,18,0,0,166,743,0
5209,2004,Málaga,CUTAR,517,138,Pequeña,0,0,11,0,13,0,0,137,218,0
5210,2004,Málaga,ESTEPONA,32636,10081,Pequeña,0,0,1473,40,3049,0,0,7066,10908,19
5211,2004,Málaga,FARAJAN,223,44,Pequeña,0,0,2,0,18,0,0,65,93,1
5212,2004,Málaga,FRIGILIANA,1641,391,Pequeña,0,0,50,0,497,0,0,328,374,1
5213,2004,Málaga,FUENGIROLA,35680,9436,Pequeña,0,0,1229,48,2084,0,0,11306,11547,30
5214,2004,Málaga,FUENTE DE PIEDRA,1572,201,Pequeña,0,0,78,1,28,0,0,406,858,0
5215,2004,Málaga,GAUCIN,1300,269,Pequeña,0,0,31,0,151,0,0,346,503,0
5216,2004,Málaga,GENALGUACIL,441,92,Pequeña,0,0,14,0,21,0,0,62,252,0
5217,2004,Málaga,GUARO,1561,344,Pequeña,0,0,47,0,90,0,0,276,804,0
5218,2004,Málaga,HUMILLADERO,2176,284,Pequeña,0,0,561,0,15,0,0,297,1019,0
5219,2004,Málaga,IGUALEJA,850,167,Pequeña,0,0,17,0,23,0,0,320,323,0
5220,2004,Málaga,ISTAN,1065,198,Pequeña,0,0,282,0,69,0,0,259,257,0
5221,2004,Málaga,IZNATE,603,58,Pequeña,0,0,12,0,13,0,0,206,314,0
5222,2004,Málaga,JIMERA DE LIBAR,324,69,Pequeña,0,0,13,0,17,0,0,114,111,0
5223,2004,Málaga,JUBRIQUE,626,145,Pequeña,0,0,50,0,33,0,0,117,281,0
5224,2004,Málaga,JUZCAR,182,39,Pequeña,0,0,2,0,7,0,0,88,46,0
5225,2004,Málaga,MACHARAVIAYA,287,80,Pequeña,0,0,24,0,4,0,0,83,96,0
5226,2004,Málaga,MALAGA,425982,128765,Grande,0,0,23909,528,22302,0,0,116143,134059,276
5227,2004,Málaga,MANILVA,4768,1331,Pequeña,0,0,451,5,349,0,0,833,1799,0
5228,2004,Málaga,MARBELLA,76599,26984,Pequeña,0,0,3041,109,4751,0,0,18094,23563,57
5229,2004,Málaga,MIJAS,25762,7391,Pequeña,0,0,916,40,1592,0,0,5743,10062,18
5230,2004,Málaga,MOCLINEJO,881,225,Pequeña,0,0,28,0,84,0,0,119,425,0
5231,2004,Málaga,MOLLINA,2783,465,Pequeña,0,0,244,2,35,0,0,564,1472,1
5232,2004,Málaga,MONDA,1356,250,Pequeña,0,0,190,1,36,0,0,257,621,1
5233,2004,Málaga,MONTEJAQUE,820,172,Pequeña,0,0,16,0,78,0,0,135,419,0
5234,2004,Málaga,NERJA,11868,3479,Pequeña,0,0,702,8,941,0,0,3246,3485,7
5235,2004,Málaga,OJEN,1715,437,Pequeña,0,0,88,2,82,0,0,258,847,1
5236,2004,Málaga,PARAUTA,227,48,Pequeña,0,0,2,0,7,0,0,58,112,0
5237,2004,Málaga,PERIANA,2607,519,Pequeña,0,0,226,1,60,0,0,443,1355,3
5238,2004,Málaga,PIZARRA,5552,1366,Pequeña,0,0,519,3,263,0,0,992,2404,5
5239,2004,Málaga,PUJERRA,287,70,Pequeña,0,0,2,0,15,0,0,109,91,0
5240,2004,Málaga,RINCON DE LA VICTORIA,22055,6000,Pequeña,0,0,1223,20,1446,0,0,6574,6783,9
5241,2004,Málaga,RIOGORDO,2193,386,Pequeña,0,0,91,0,86,0,0,511,1119,0
5242,2004,Málaga,RONDA,27474,7531,Pequeña,0,0,985,26,3153,0,0,6318,9443,18
5243,2004,Málaga,SALARES,170,29,Pequeña,0,0,12,0,10,0,0,40,79,0
5244,2004,Málaga,SAYALONGA,827,274,Pequeña,0,0,30,0,24,0,0,130,369,0
5245,2004,Málaga,SEDELLA,426,104,Pequeña,0,0,25,0,14,0,0,80,203,0
5246,2004,Málaga,SIERRA DE YEGUAS,2600,461,Pequeña,0,0,130,2,234,0,0,605,1167,1
5247,2004,Málaga,TEBA,3409,516,Pequeña,0,0,889,5,209,0,0,458,1328,4
5248,2004,Málaga,TOLOX,1829,465,Pequeña,0,0,47,1,424,0,0,419,473,0
5249,2004,Málaga,TORREMOLINOS,32122,9972,Pequeña,0,0,1552,28,1492,0,0,10248,8811,19
5250,2004,Málaga,TORROX,7509,1916,Pequeña,0,0,516,2,567,0,0,1670,2837,1
5251,2004,Málaga,TOTALAN,541,120,Pequeña,0,0,118,1,19,0,0,82,201,0
5252,2004,Málaga,VALLE DE ABDALAJIS,2426,447,Pequeña,0,0,228,0,40,0,0,590,1121,0
5253,2004,Málaga,VELEZ-MALAGA,46981,13532,Pequeña,0,0,2039,50,4516,0,0,11485,15332,27
5254,2004,Málaga,VILLANUEVA DE ALGAIDAS,3439,616,Pequeña,0,0,507,1,98,0,0,517,1699,1
5255,2004,Málaga,VILLANUEVA DE TAPIA,1374,256,Pequeña,0,0,119,0,25,0,0,282,692,0
5256,2004,Málaga,VILLANUEVA DEL ROSARIO,2719,571,Pequeña,0,0,252,2,65,0,0,415,1412,2
5257,2004,Málaga,VILLANUEVA DEL TRABUCO,3853,796,Pequeña,0,0,284,2,110,0,0,692,1968,1
5258,2004,Málaga,VIÑUELA,965,183,Pequeña,0,0,14,0,5,0,0,165,598,0
5259,2004,Málaga,YUNQUERA,2553,405,Pequeña,0,0,57,1,278,0,0,353,1459,0
5260,2004,Sevilla,AGUADULCE,1597,201,Pequeña,0,0,189,0,25,1,0,329,852,0
5261,2004,Sevilla,ALANIS,1588,236,Pequeña,0,0,96,1,37,0,0,457,761,0
5262,2004,Sevilla,ALBAIDA DEL ALJARAFE,1587,266,Pequeña,0,0,29,0,38,0,0,443,811,0
5263,2004,Sevilla,ALCALA DE GUADAIRA,48004,14651,Pequeña,0,0,2547,57,3359,21,0,7984,19342,43
5264,2004,Sevilla,ALCALA DEL RIO,7221,1366,Pequeña,0,0,820,7,497,4,0,1076,3450,1
5265,2004,Sevilla,ALCOLEA DEL RIO,2639,592,Pequeña,0,0,103,1,50,1,0,413,1479,0
5266,2004,Sevilla,ALGABA (LA),10633,2848,Pequeña,0,0,1511,9,304,9,0,1207,4741,4
5267,2004,Sevilla,ALGAMITAS,1083,174,Pequeña,0,0,49,0,18,0,0,119,723,0
5268,2004,Sevilla,ALMADEN DE LA PLATA,1410,355,Pequeña,0,0,43,1,26,0,0,349,635,1
5269,2004,Sevilla,ALMENSILLA,3118,738,Pequeña,0,0,331,3,125,1,0,606,1311,3
5270,2004,Sevilla,ARAHAL,14393,2977,Pequeña,0,0,1047,7,471,11,0,1791,8081,8
5271,2004,Sevilla,AZNALCAZAR,2817,580,Pequeña,0,0,59,3,220,1,0,541,1411,2
5272,2004,Sevilla,AZNALCOLLAR,4548,911,Pequeña,0,0,506,0,71,0,0,439,2619,2
5273,2004,Sevilla,BADOLATOSA,2394,396,Pequeña,0,0,597,1,87,0,0,208,1105,0
5274,2004,Sevilla,BENACAZON,4319,710,Pequeña,0,0,82,2,518,0,0,630,2373,4
5275,2004,Sevilla,BOLLULLOS DE LA MITACION,4752,928,Pequeña,0,0,216,7,121,1,0,1264,2215,0
5276,2004,Sevilla,BORMUJOS,10032,2530,Pequeña,0,0,481,5,535,4,0,2359,4113,5
5277,2004,Sevilla,BRENES,8562,1748,Pequeña,0,0,640,7,327,8,0,925,4904,3
5278,2004,Sevilla,BURGUILLOS,2900,588,Pequeña,0,0,174,1,85,2,0,449,1600,1
5279,2004,Sevilla,CABEZAS DE SAN JUAN (LAS),12139,2999,Pequeña,0,0,645,5,806,9,0,1510,6154,11
5280,2004,Sevilla,CAMAS,20682,5382,Pequeña,0,0,1674,17,969,16,0,2936,9677,11
5281,2004,Sevilla,CAMPANA (LA),4071,724,Pequeña,0,0,935,2,110,0,0,369,1931,0
5282,2004,Sevilla,CANTILLANA,7265,1215,Pequeña,0,0,539,3,348,1,0,1318,3839,2
5283,2004,Sevilla,CARMONA,20864,5384,Pequeña,0,0,1219,10,883,9,0,3492,9857,10
5284,2004,Sevilla,CARRION DE LOS CESPEDES,1871,403,Pequeña,0,0,231,0,38,1,0,460,737,1
5285,2004,Sevilla,CASARICHE,4105,457,Pequeña,0,0,1501,0,42,1,0,307,1797,0
5286,2004,Sevilla,CASTILBLANCO DE LOS ARROY,3731,907,Pequeña,0,0,369,2,146,1,0,596,1708,2
5287,2004,Sevilla,CASTILLEJA DE GUZMAN,1637,317,Pequeña,0,0,131,2,117,0,0,408,662,0
5288,2004,Sevilla,CASTILLEJA DE LA CUESTA,13139,3277,Pequeña,0,0,641,13,649,5,0,2580,5968,6
5289,2004,Sevilla,CASTILLEJA DEL CAMPO,498,66,Pequeña,0,0,45,1,4,0,0,117,265,0
